FEATURE_ID,LOWERCASE TOWNNAME,TOWNNAME,FEATURE_CLASS,COUNTY_NAME,COUNTY_NUMERIC,PRIM_LAT_DEC,PRIM_LONG_DEC,DATE_CREATED,DATE_EDITED
442984,Sand Ridge,SAND RIDGE,Populated Place,Spencer,147,37.9025479,-87.1686112,2/14/79,
442991,Sandborn,SANDBORN,Populated Place,Knox,83,38.8964349,-87.1866794,2/14/79,3/20/08
442993,Sandcut,SANDCUT,Populated Place,Vigo,167,39.56476,-87.3236292,2/14/79,10/30/14
442994,Sanders,SANDERS,Populated Place,Monroe,105,39.0797703,-86.513329,2/14/79,1/29/11
442999,Sandford,SANDFORD,Populated Place,Vigo,167,39.545313,-87.530578,2/14/79,10/30/14
2107239,Sandstone Lakes,SANDSTONE LAKES,Populated Place,Hamilton,57,39.9636111,-85.9469444,2/16/07,
2107235,Sandstone Ridge,SANDSTONE RIDGE,Populated Place,Hamilton,57,39.9544444,-85.9383333,2/16/07,
2107238,Sandstone Woods,SANDSTONE WOODS,Populated Place,Hamilton,57,39.9597222,-85.9463889,2/16/07,
443005,Sandusky,SANDUSKY,Populated Place,Decatur,31,39.4194935,-85.4780257,2/14/79,
443007,Sandy Beach,SANDY BEACH,Populated Place,Carroll,15,40.6644824,-86.7533437,2/14/79,
443012,Sandy Hook,SANDY HOOK,Populated Place,Daviess,27,38.5683823,-87.2177896,2/14/79,
443014,Sandytown,SANDYTOWN,Populated Place,Vermillion,165,39.6819811,-87.4461303,2/14/79,
449729,Santa Claus,SANTA CLAUS,Populated Place,Spencer,147,38.1200538,-86.9141607,2/14/79,3/20/08
443022,Santa Fe,SANTA FE,Populated Place,Spencer,147,38.1125539,-86.9094382,2/14/79,
443023,Santa Fe,SANTA FE,Populated Place,Miami,103,40.6530965,-85.9861004,2/14/79,10/30/14
443028,Saratoga,SARATOGA,Populated Place,Randolph,135,40.2369894,-84.9182986,2/14/79,3/20/08
443031,Sardinia,SARDINIA,Populated Place,Decatur,31,39.1539411,-85.6310848,2/14/79,10/30/14
451435,Sassafras,SASSAFRAS,Populated Place,Perry,123,38.1883913,-86.6902655,2/14/79,10/30/14
446649,Saturn,SATURN,Populated Place,Whitley,183,41.0347692,-85.3555305,10/1/82,
443047,Savah,SAVAH,Populated Place,Posey,129,38.0178233,-87.9786411,2/14/79,
2107240,Sawgrass,SAWGRASS,Populated Place,Hamilton,57,39.9466667,-85.9719444,2/16/07,
443056,Scalesville,SCALESVILLE,Populated Place,Warrick,173,38.2025496,-87.206116,2/14/79,
451436,Scarlet,SCARLET,Populated Place,Orange,117,38.6578301,-86.6674948,2/14/79,
443059,Scarlet Oaks,SCARLET OAKS,Populated Place,Carroll,15,40.695594,-86.7541777,2/14/79,
443061,Scenic Hill,SCENIC HILL,Populated Place,Martin,101,38.6783836,-86.8938911,2/14/79,
443066,Schererville,SCHERERVILLE,Populated Place,Lake,89,41.4789246,-87.4547605,2/14/79,3/20/08
2109618,Schildmeier Park,SCHILDMEIER PARK,Populated Place,Hancock,59,39.7255556,-85.9388889,3/8/07,
443076,Schley,SCHLEY,Populated Place,Spencer,147,38.0456099,-86.8719365,2/14/79,
443082,Schneider,SCHNEIDER,Populated Place,Lake,89,41.1869793,-87.4483667,2/14/79,3/20/08
443084,Schnellville,SCHNELLVILLE,Populated Place,Dubois,37,38.3411669,-86.7561029,2/14/79,
449842,Schooler Point Landing,SCHOOLER POINT LANDING,Populated Place,Crawford,25,38.1581207,-86.3413655,2/14/79,
443125,Scipio,SCIPIO,Populated Place,Franklin,47,39.3919978,-84.8182869,2/14/79,
443126,Scipio,SCIPIO,Populated Place,Jennings,79,39.0792196,-85.7174746,2/14/79,1/29/11
2587024,Scipio Census Designated Place,SCIPIO CENSUS DESIGNATED PLACE,Census,Jennings,79,39.0771635,-85.7160434,6/10/10,4/25/13
443130,Scircleville,SCIRCLEVILLE,Populated Place,Clinton,23,40.2875367,-86.2999968,2/14/79,
443133,Scotchtown,SCOTCHTOWN,Populated Place,Sullivan,153,39.075043,-87.2977939,2/14/79,
443134,Scotland,SCOTLAND,Populated Place,Greene,55,38.9128252,-86.903894,2/14/79,1/29/11
2583469,Scotland Census Designated Place,SCOTLAND CENSUS DESIGNATED PLACE,Census,Greene,55,38.9091392,-86.9047504,3/31/10,4/25/13
443137,Scott,SCOTT,Populated Place,LaGrange,87,41.7336618,-85.5569295,2/14/79,
443144,Scott City,SCOTT CITY,Populated Place,Sullivan,153,39.1939293,-87.4650211,2/14/79,
443145,Scott Corner,SCOTT CORNER,Populated Place,Randolph,135,40.0919897,-85.1269105,2/14/79,
450386,Scott County,SCOTT COUNTY,Civil,Scott,143,38.68507,-85.7474682,2/14/79,1/8/13
443162,Scottsburg,SCOTTSBURG,Populated Place,Pike,125,38.288661,-87.2191735,2/14/79,
443163,Scottsburg,SCOTTSBURG,Populated Place,Scott,143,38.685614,-85.7702451,2/14/79,3/20/08
443167,Scottsville,SCOTTSVILLE,Populated Place,Floyd,43,38.4020086,-85.9091354,2/14/79,
443180,Seafield,SEAFIELD,Populated Place,White,181,40.756428,-86.9866828,2/14/79,
443183,Searcy Crossroads,SEARCY CROSSROADS,Populated Place,Switzerland,155,38.8467289,-84.8580041,2/14/79,
443192,Sedalia,SEDALIA,Populated Place,Clinton,23,40.4155916,-86.5147214,2/14/79,
443193,Sedan,SEDAN,Populated Place,DeKalb,33,41.4364389,-85.0994139,2/14/79,11/19/14
443195,Sedley,SEDLEY,Populated Place,Porter,127,41.4886493,-87.1575325,2/14/79,
446647,Seeks Village Reserve (historical),SEEKS VILLAGE RESERVE (HISTORICAL),Civil,Whitley,183,41.1500469,-85.4166443,10/1/82,4/23/09
443203,Seelyville,SEELYVILLE,Populated Place,Vigo,167,39.4919826,-87.2672399,2/14/79,3/20/08
449730,Sellersburg,SELLERSBURG,Populated Place,Clark,19,38.3981216,-85.754964,2/14/79,3/20/08
443212,Selma,SELMA,Populated Place,Delaware,35,40.1917103,-85.2688579,2/14/79,3/20/08
443215,Selvin,SELVIN,Populated Place,Warrick,173,38.2042178,-87.1061123,2/14/79,11/19/14
443218,Servia,SERVIA,Populated Place,Wabash,169,40.9567114,-85.7405401,2/14/79,11/19/14
443221,Sevastopol,SEVASTOPOL,Populated Place,Kosciusko,85,41.1292104,-86.0188844,2/14/79,11/19/14
443225,Seven Springs,SEVEN SPRINGS,Populated Place,Harrison,61,38.1420148,-85.9766327,2/14/79,
443229,Sexton,SEXTON,Populated Place,Rush,139,39.700046,-85.4346931,2/14/79,11/19/14
443231,Seyberts,SEYBERTS,Populated Place,LaGrange,87,41.7003284,-85.5133167,2/14/79,
443233,Seymour,SEYMOUR,Populated Place,Jackson,71,38.9592201,-85.8902547,2/14/79,11/19/14
443237,Shadeland,SHADELAND,Populated Place,Tippecanoe,157,40.373647,-86.9488985,2/14/79,3/20/08
443238,Shadeland,SHADELAND,Populated Place,Grant,53,40.6050419,-85.6099766,2/14/79,
443244,Shady Banks,SHADY BANKS,Populated Place,Kosciusko,85,41.3922693,-85.8302697,2/14/79,
443248,Shady Hills,SHADY HILLS,Populated Place,Grant,53,40.5894854,-85.674145,2/14/79,
443250,Shady Lane,SHADY LANE,Populated Place,Clay,21,39.5455965,-87.1336264,2/14/79,
443251,Shady Lawn,SHADY LAWN,Populated Place,Lake,89,41.3930918,-87.3547575,2/14/79,
443252,Shady Nook,SHADY NOOK,Populated Place,LaGrange,87,41.5567168,-85.2333074,2/14/79,
449527,Shady Side,SHADY SIDE,Populated Place,Porter,127,41.6167042,-87.1430899,10/1/82,
2515251,Shadyside Mobile Home Court,SHADYSIDE MOBILE HOME COURT,Populated Place,Porter,127,41.6163889,-87.1419444,12/19/08,
451895,Sha-Get Acres,SHA-GET ACRES,Populated Place,LaGrange,87,41.5750502,-85.1805275,7/1/93,
443276,Shambaugh Siding,SHAMBAUGH SIDING,Populated Place,Howard,67,40.4828159,-86.1527705,2/14/79,
446655,Shamrock Lakes,SHAMROCK LAKES,Populated Place,Blackford,9,40.4111536,-85.4263609,10/1/82,3/20/08
443278,Shanghai,SHANGHAI,Populated Place,Howard,67,40.4461482,-86.3283298,2/14/79,
443286,Shannondale,SHANNONDALE,Populated Place,Montgomery,107,40.0547637,-86.6955609,2/14/79,11/19/14
443292,Sharon,SHARON,Populated Place,Carroll,15,40.5536484,-86.3913861,2/14/79,
443313,Sharpsville,SHARPSVILLE,Populated Place,Tipton,159,40.3794822,-86.0886009,2/14/79,11/19/14
443314,Sharptown,SHARPTOWN,Populated Place,Franklin,47,39.3669975,-84.873566,2/14/79,
451447,Shawswick,SHAWSWICK,Populated Place,Lawrence,93,38.8956065,-86.4144353,2/14/79,
443328,Shedville,SHEDVILLE,Populated Place,Randolph,135,40.2655989,-85.1288577,2/14/79,
443340,Sheff,SHEFF,Populated Place,Benton,7,40.7055931,-87.4491906,2/14/79,
2514858,Sheffield Estates,SHEFFIELD ESTATES,Populated Place,Lake,89,41.6480556,-87.5161111,12/16/08,
443342,Shelburn,SHELBURN,Populated Place,Sullivan,153,39.1783743,-87.3936302,2/14/79,11/19/14
443343,Shelburne,SHELBURNE,Populated Place,Morgan,109,39.4353254,-86.3927716,2/14/79,
443344,Shelby,SHELBY,Populated Place,Lake,89,41.1953134,-87.3478099,2/14/79,1/29/11
2631625,Shelby Census Designated Place,SHELBY CENSUS DESIGNATED PLACE,Census,Lake,89,41.1934336,-87.3426842,8/30/10,4/25/13
450387,Shelby County,SHELBY COUNTY,Civil,Shelby,145,39.5236922,-85.7917004,2/14/79,1/8/13
443347,Shelbyville,SHELBYVILLE,Populated Place,Shelby,145,39.5214373,-85.7769238,2/14/79,6/25/11
443357,Shepardsville,SHEPARDSVILLE,Populated Place,Vigo,167,39.60087,-87.4175194,2/14/79,1/29/11
2631345,Shepardsville Census Designated Place,SHEPARDSVILLE CENSUS DESIGNATED PLACE,Census,Vigo,167,39.6017498,-87.4264212,6/21/10,4/25/13
443358,Shepherd,SHEPHERD,Populated Place,Boone,11,39.9672643,-86.4313878,2/14/79,
443361,Sheridan,SHERIDAN,Populated Place,Hamilton,57,40.1350375,-86.2205487,2/14/79,11/19/14
443371,Sherwood Forest,SHERWOOD FOREST,Populated Place,Marion,97,39.9189283,-86.1297098,2/14/79,
443373,Shideler,SHIDELER,Populated Place,Delaware,35,40.3061538,-85.3596933,2/14/79,
443375,Shields,SHIELDS,Populated Place,Jackson,71,38.9158867,-86.0033134,2/14/79,
443380,Shiloh,SHILOH,Populated Place,Sullivan,153,39.0389324,-87.2925159,2/14/79,
443413,Shipshewana,SHIPSHEWANA,Populated Place,LaGrange,87,41.6728282,-85.5802634,2/14/79,3/20/08
443419,Shirkieville,SHIRKIEVILLE,Populated Place,Vigo,167,39.6003134,-87.498632,2/14/79,11/19/14
443421,Shirley,SHIRLEY,Populated Place,Hancock,59,39.891989,-85.5769197,2/14/79,3/20/08
443428,Shoals,SHOALS,Populated Place,Martin,101,38.6664402,-86.7911096,2/14/79,11/19/14
451456,Shoals Overlook,SHOALS OVERLOOK,Populated Place,Martin,101,38.6794953,-86.8044436,2/14/79,
443443,Shooters Hill,SHOOTERS HILL,Populated Place,Marion,97,39.8300419,-86.1822104,2/14/79,
443445,Shore Acres,SHORE ACRES,Populated Place,Marion,97,39.8764293,-86.136654,2/14/79,
2629889,Shorewood Forest,SHOREWOOD FOREST,Populated Place,Porter,127,41.46315,-87.14472,8/30/10,
2631622,Shorewood Forest Census Designated Place,SHOREWOOD FOREST CENSUS DESIGNATED PLACE,Census,Porter,127,41.4598182,-87.149672,8/30/10,4/25/13
443457,Shorts Corner,SHORTS CORNER,Populated Place,Washington,175,38.4997816,-86.1002545,2/14/79,
451460,Siberia,SIBERIA,Populated Place,Perry,123,38.2381127,-86.7336008,2/14/79,
443479,Sidney,SIDNEY,Populated Place,Kosciusko,85,41.1056005,-85.7435973,2/14/79,11/19/14
443485,Silex,SILEX,Populated Place,Owen,119,39.3606017,-86.6597248,2/14/79,
443502,Silver Hills,SILVER HILLS,Populated Place,Floyd,43,38.282569,-85.8452428,2/14/79,
443507,Silver Lake,SILVER LAKE,Populated Place,Kosciusko,85,41.0722664,-85.8916574,2/14/79,11/19/14
449843,Silver Point,SILVER POINT,Populated Place,Kosciusko,85,41.331435,-85.7688781,2/14/79,
443516,Silverdale,SILVERDALE,Populated Place,Spencer,147,37.915883,-87.0713862,2/14/79,
451464,Silverville,SILVERVILLE,Populated Place,Lawrence,93,38.8575495,-86.6652757,2/14/79,
443517,Silverwood,SILVERWOOD,Populated Place,Fountain,45,39.9555942,-87.4033482,2/14/79,
452104,Simonton Lake,SIMONTON LAKE,Populated Place,Elkhart,39,41.7542159,-85.9750012,10/1/82,3/20/08
2393237,Simonton Lake Census Designated Place,SIMONTON LAKE CENSUS DESIGNATED PLACE,Census,Elkhart,39,41.7478815,-85.9657652,2/27/08,4/24/13
443528,Simpson,SIMPSON,Populated Place,Huntington,69,40.8550461,-85.4130298,2/14/79,11/19/14
443535,Simpson Corner,SIMPSON CORNER,Populated Place,Fountain,45,40.1425389,-87.2430652,2/14/79,
443539,Sims,SIMS,Populated Place,Grant,53,40.4997607,-85.8552609,2/14/79,1/29/11
2583470,Sims Census Designated Place,SIMS CENSUS DESIGNATED PLACE,Census,Grant,53,40.5006505,-85.8539324,3/31/10,4/25/13
443555,Sisson,SISSON,Populated Place,Knox,83,38.530603,-87.5614119,2/14/79,
443556,Sitka,SITKA,Populated Place,White,181,40.8255951,-86.7352895,2/14/79,11/19/14
443557,Six Points,SIX POINTS,Populated Place,Clay,21,39.3717097,-86.9864006,2/14/79,
443558,Six Points,SIX POINTS,Populated Place,Hendricks,63,39.7261561,-86.3358254,2/14/79,
443570,Skelton,SKELTON,Populated Place,Gibson,51,38.341435,-87.7816954,2/14/79,11/19/14
443589,Slabtown,SLABTOWN,Populated Place,Decatur,31,39.2783842,-85.4013559,2/14/79,
452140,Slatecut,SLATECUT,Populated Place,Clark,19,38.4483975,-85.7657982,10/1/82,
443601,Sleepy Hollow,SLEEPY HOLLOW,Populated Place,Shelby,145,39.3967164,-85.7174793,2/14/79,
443603,Sleeth,SLEETH,Populated Place,Carroll,15,40.6492046,-86.7175088,2/14/79,
443611,Sloan,SLOAN,Populated Place,Warren,171,40.301981,-87.4761273,2/14/79,
449731,Smartsburg,SMARTSBURG,Populated Place,Montgomery,107,40.0469865,-86.828618,2/14/79,11/19/14
443654,Smedley,SMEDLEY,Populated Place,Washington,175,38.6331119,-86.215815,2/14/79,
443658,Smith,SMITH,Populated Place,LaPorte,91,41.7108764,-86.6691897,2/14/79,
449732,Smith Valley,SMITH VALLEY,Populated Place,Johnson,81,39.6053244,-86.1969326,2/14/79,11/19/14
443706,Smithfield,SMITHFIELD,Populated Place,Delaware,35,40.170044,-85.2685798,2/14/79,
443707,Smithland,SMITHLAND,Populated Place,Shelby,145,39.4603275,-85.8466489,2/14/79,
449054,Smiths Crossing,SMITHS CROSSING,Populated Place,Decatur,31,39.3167172,-85.3644105,10/1/82,
443708,Smithson,SMITHSON,Populated Place,White,181,40.7178164,-86.8725136,2/14/79,
443709,Smithville,SMITHVILLE,Populated Place,Owen,119,39.3208757,-87.0258451,2/14/79,
452083,Smithville,SMITHVILLE,Populated Place,Monroe,105,39.0711593,-86.5069398,2/14/79,1/29/11
2583471,Smithville-Sanders Census Designated Place,SMITHVILLE-SANDERS CENSUS DESIGNATED PLACE,Census,Monroe,105,39.0596963,-86.5107719,3/31/10,4/25/13
443711,Smockville,SMOCKVILLE,Populated Place,Parke,121,39.6261525,-87.13307,2/14/79,
443712,Smoke Corner,SMOKE CORNER,Populated Place,Porter,127,41.4130946,-87.0658624,2/14/79,
443715,Smyrna,SMYRNA,Populated Place,Decatur,31,39.26394,-85.3771883,2/14/79,
443716,Smyrna,SMYRNA,Populated Place,Jefferson,77,38.7820028,-85.4807936,2/14/79,
443719,Smythe,SMYTHE,Populated Place,Vanderburgh,163,37.991431,-87.492513,2/14/79,
443720,Snacks,SNACKS,Populated Place,Marion,97,39.8458754,-86.2563796,2/14/79,
449733,Snow Hill,SNOW HILL,Populated Place,Randolph,135,40.0919902,-84.96302,2/14/79,11/19/14
449844,Snow Hill,SNOW HILL,Populated Place,Parke,121,39.6555965,-87.1700146,2/14/79,
443755,Solitude,SOLITUDE,Populated Place,Posey,129,38.0147666,-87.8989163,2/14/79,
443761,Solsberry,SOLSBERRY,Populated Place,Greene,55,39.0833795,-86.7561147,2/14/79,
443764,Somerset,SOMERSET,Populated Place,Wabash,169,40.6692082,-85.8283175,2/14/79,11/19/14
2631626,Somerset Census Designated Place,SOMERSET CENSUS DESIGNATED PLACE,Census,Wabash,169,40.669502,-85.8317748,8/30/10,4/25/13
443767,Somerville,SOMERVILLE,Populated Place,Gibson,51,38.276436,-87.3777916,2/14/79,11/19/14
452796,South Bend,SOUTH BEND,Populated Place,St. Joseph,141,41.6833813,-86.2500066,2/14/79,11/19/14
443780,South Boston,SOUTH BOSTON,Populated Place,Washington,175,38.5828366,-85.9791405,2/14/79,
443795,South Center,SOUTH CENTER,Populated Place,LaPorte,91,41.4764325,-86.6400175,2/14/79,
443799,South Edgewood,SOUTH EDGEWOOD,Populated Place,Madison,95,40.0972633,-85.7327548,2/14/79,
443800,South Elwood,SOUTH ELWOOD,Populated Place,Madison,95,40.262539,-85.8422023,2/14/79,
443815,South Gate,SOUTH GATE,Populated Place,Franklin,47,39.3211638,-84.9566235,2/14/79,
443820,South Haven,SOUTH HAVEN,Populated Place,Wabash,169,40.7836542,-85.8291523,2/14/79,
443821,South Haven,SOUTH HAVEN,Populated Place,Porter,127,41.5419825,-87.1372552,2/14/79,3/20/08
2393241,South Haven Census Designated Place,SOUTH HAVEN CENSUS DESIGNATED PLACE,Census,Porter,127,41.5437841,-87.1366542,2/27/08,4/24/13
450493,South LaPorte,SOUTH LAPORTE,Populated Place,LaPorte,91,41.5750427,-86.7397448,10/1/82,
446689,South Marion,SOUTH MARION,Populated Place,Jasper,73,40.9125382,-87.1264107,10/1/82,
451485,South Martin,SOUTH MARTIN,Populated Place,Martin,101,38.5444966,-86.8741658,2/14/79,
443831,South Milford,SOUTH MILFORD,Populated Place,LaGrange,87,41.53255,-85.2721977,2/14/79,
443835,South Park,SOUTH PARK,Populated Place,Kosciusko,85,41.4008809,-85.7210994,2/14/79,
443838,South Peru,SOUTH PERU,Populated Place,Miami,103,40.7455974,-86.0569363,2/14/79,
443844,South Raub,SOUTH RAUB,Populated Place,Tippecanoe,157,40.3014256,-86.9133411,2/14/79,
449062,South Richmond,SOUTH RICHMOND,Populated Place,Wayne,177,39.8006038,-84.8882936,10/1/82,
443845,South Salem,SOUTH SALEM,Populated Place,Randolph,135,40.1511577,-84.8410734,2/14/79,11/19/14
443866,South Wanatah,SOUTH WANATAH,Populated Place,LaPorte,91,41.4058739,-86.8991909,2/14/79,11/19/14
443867,South Washington,SOUTH WASHINGTON,Populated Place,Daviess,27,38.6347709,-87.1786222,2/14/79,
443869,South Whitley,SOUTH WHITLEY,Populated Place,Whitley,183,41.0847677,-85.6280381,2/14/79,11/19/14
443873,Southeast Grove,SOUTHEAST GROVE,Populated Place,Lake,89,41.333092,-87.2967003,2/14/79,
443874,Southeast Manor,SOUTHEAST MANOR,Populated Place,Shelby,145,39.6275463,-85.9047035,2/14/79,
443878,Southmoor Park,SOUTHMOOR PARK,Populated Place,Lake,89,41.4758698,-87.3461474,2/14/79,
443879,Southport,SOUTHPORT,Populated Place,Owen,119,39.2769894,-86.7616725,2/14/79,
443880,Southport,SOUTHPORT,Populated Place,Marion,97,39.6650454,-86.1277639,2/14/79,3/20/08
443890,Southwest,SOUTHWEST,Populated Place,Elkhart,39,41.5367156,-85.9438864,2/14/79,
443897,Southwood,SOUTHWOOD,Populated Place,Vigo,167,39.4030934,-87.4016866,2/14/79,
2107815,Southwood Trailer Court,SOUTHWOOD TRAILER COURT,Populated Place,Johnson,81,39.5897222,-86.1041667,2/26/07,
443903,Spades,SPADES,Populated Place,Ripley,137,39.2539411,-85.1227373,2/14/79,
2651768,Spall's Mobile Home Village,SPALL'S MOBILE HOME VILLAGE,Populated Place,Allen,3,40.9666667,-84.8675,11/17/10,
443912,Sparksville,SPARKSVILLE,Populated Place,Jackson,71,38.7778315,-86.2372062,2/14/79,11/19/14
443917,Sparta,SPARTA,Populated Place,Dearborn,29,39.1053333,-85.0452334,2/14/79,
443920,Spartanburg,SPARTANBURG,Populated Place,Randolph,135,40.0661582,-84.8516283,2/14/79,11/19/14
443925,Spearsville,SPEARSVILLE,Populated Place,Brown,13,39.3306044,-86.19638,2/14/79,11/19/14
443928,Speed,SPEED,Populated Place,Clark,19,38.4122878,-85.7524641,2/14/79,
443930,Speedway,SPEEDWAY,Populated Place,Marion,97,39.8022653,-86.2672127,2/14/79,3/20/08
443932,Speicherville,SPEICHERVILLE,Populated Place,Wabash,169,40.8544881,-85.7916518,2/14/79,11/19/14
443933,Spelterville,SPELTERVILLE,Populated Place,Vigo,167,39.5278143,-87.3983531,2/14/79,
443934,Spencer,SPENCER,Populated Place,Owen,119,39.2867117,-86.7625058,2/14/79,3/20/08
450388,Spencer County,SPENCER COUNTY,Civil,Spencer,147,38.0140589,-87.0077059,2/14/79,1/8/13
452235,Spencer County Farm,SPENCER COUNTY FARM,Populated Place,Spencer,147,37.8728267,-87.1069424,10/1/82,
443944,Spencerville,SPENCERVILLE,Populated Place,DeKalb,33,41.2831056,-84.9219092,2/14/79,11/19/14
443945,Spiceland,SPICELAND,Populated Place,Henry,65,39.838379,-85.4388608,2/14/79,3/20/08
446873,Sponsler,SPONSLER,Populated Place,Greene,55,39.0036561,-87.1416783,10/1/82,11/19/14
451494,Spraytown,SPRAYTOWN,Populated Place,Jackson,71,39.0142184,-86.0799842,2/14/79,
2101414,Spring Creek (subdivision),SPRING CREEK (SUBDIVISION),Populated Place,Hamilton,57,39.9958333,-86.0658333,2/1/07,8/1/07
443979,Spring Grove,SPRING GROVE,Populated Place,Wayne,177,39.8483812,-84.8941274,2/14/79,3/20/08
443981,Spring Grove Heights,SPRING GROVE HEIGHTS,Populated Place,Wayne,177,39.8433812,-84.8924606,2/14/79,
443982,Spring Hill,SPRING HILL,Populated Place,Vigo,167,39.4125379,-87.3772416,2/14/79,
449845,Spring Hill,SPRING HILL,Populated Place,Johnson,81,39.6200465,-86.1183194,2/14/79,
443986,Spring Hills,SPRING HILLS,Populated Place,Marion,97,39.8361529,-86.1935997,2/14/79,3/20/08
443987,Spring Hollow,SPRING HOLLOW,Populated Place,Marion,97,39.9228174,-86.164711,2/14/79,
443991,Spring Lake,SPRING LAKE,Populated Place,Hancock,59,39.7767094,-85.8530352,2/14/79,3/20/08
443992,Spring Mill Estates,SPRING MILL ESTATES,Populated Place,Marion,97,39.8755963,-86.1669327,2/14/79,
443995,Spring Mill Village,SPRING MILL VILLAGE,Populated Place,Lawrence,93,38.7350529,-86.4269338,2/14/79,
443996,Spring Mill Woods,SPRING MILL WOODS,Populated Place,Marion,97,39.9155954,-86.1647109,2/14/79,
2515658,Spring Valley Mobile Home Park,SPRING VALLEY MOBILE HOME PARK,Populated Place,Morgan,109,39.4136111,-86.4175,12/29/08,
444002,Springboro,SPRINGBORO,Populated Place,White,181,40.5944814,-86.7758429,2/14/79,11/19/14
444008,Springersville,SPRINGERSVILLE,Populated Place,Fayette,41,39.6572701,-85.0538515,2/14/79,
444009,Springfield,SPRINGFIELD,Populated Place,LaPorte,91,41.7153192,-86.7775264,2/14/79,
444010,Springfield,SPRINGFIELD,Populated Place,Posey,129,38.0425443,-87.8703048,2/14/79,
448503,Springhill (historical),SPRINGHILL (HISTORICAL),Populated Place,Decatur,31,39.4333824,-85.4210796,10/1/82,
444015,Springport,SPRINGPORT,Populated Place,Henry,65,40.0475457,-85.3941377,2/14/79,3/20/08
444017,Springtown,SPRINGTOWN,Populated Place,Hendricks,63,39.7022685,-86.6061126,2/14/79,
444019,Springville,SPRINGVILLE,Populated Place,LaPorte,91,41.68532,-86.7366913,2/14/79,
451499,Springville,SPRINGVILLE,Populated Place,Lawrence,93,38.9361599,-86.619442,2/14/79,12/6/13
452143,Springville,SPRINGVILLE,Populated Place,Clark,19,38.4209989,-85.683285,10/1/82,5/23/11
444435,Spurgeon,SPURGEON,Populated Place,Pike,125,38.2522716,-87.2572298,2/14/79,3/20/08
451502,Spurgeons Corner,SPURGEONS CORNER,Populated Place,Brown,13,39.0708841,-86.1449874,2/14/79,
2107244,Spyglass Hill,SPYGLASS HILL,Populated Place,Hamilton,57,39.9544444,-85.985,2/16/07,
444041,Stacer,STACER,Populated Place,Vanderburgh,163,38.1486547,-87.566686,2/14/79,
444044,Stafford Center,STAFFORD CENTER,Populated Place,DeKalb,33,41.4083838,-84.8319045,2/14/79,
452084,Stalcup Corner,STALCUP CORNER,Populated Place,Greene,55,38.9944904,-87.0161194,2/14/79,
451819,Stampers Creek,STAMPERS CREEK,Populated Place,Orange,117,38.5583893,-86.3833188,10/1/82,
444058,Standard,STANDARD,Populated Place,Sullivan,153,39.1964297,-87.3891858,2/14/79,
444059,Stanford,STANFORD,Populated Place,Monroe,105,39.089769,-86.6666675,2/14/79,
444060,Stanley,STANLEY,Populated Place,Warrick,173,38.1644908,-87.3550108,2/14/79,
446732,Staples Ford,STAPLES FORD,Populated Place,Jennings,79,38.8942216,-85.776638,10/1/82,
444071,Star City,STAR CITY,Populated Place,Pulaski,131,40.9719853,-86.5561179,2/14/79,11/19/14
2393247,Star City Census Designated Place,STAR CITY CENSUS DESIGNATED PLACE,Census,Pulaski,131,40.9744905,-86.5613049,2/27/08,4/24/13
444073,Star Mill,STAR MILL,Populated Place,LaGrange,87,41.7453285,-85.4374808,2/14/79,
450389,Starke County,STARKE COUNTY,Civil,Starke,149,41.2809264,-86.6476486,2/14/79,1/8/13
444077,Starlight,STARLIGHT,Populated Place,Clark,19,38.415064,-85.8924684,2/14/79,
444087,State Line,STATE LINE,Populated Place,Vigo,167,39.4369805,-87.5294672,2/14/79,
449734,State Line,STATE LINE,Populated Place,Warren,171,40.1972589,-87.5269616,2/14/79,
452857,State Line,STATE LINE,Populated Place,St. Joseph,141,41.7583812,-86.2541741,10/1/82,
448508,State of Indiana,STATE OF INDIANA,Civil,Marion,97,39.9198821,-86.2818253,10/1/82,1/14/13
449846,Staunton,STAUNTON,Populated Place,Clay,21,39.4875396,-87.1889053,10/1/82,11/19/14
444102,Stavetown,STAVETOWN,Populated Place,Franklin,47,39.4108844,-85.0099596,2/14/79,
444103,Steam Corner,STEAM CORNER,Populated Place,Fountain,45,40.0428181,-87.2433434,2/14/79,
444104,Stearleyville,STEARLEYVILLE,Populated Place,Clay,21,39.445042,-87.0614029,2/14/79,
451658,Stemm,STEMM,Populated Place,Lawrence,93,38.9569938,-86.504161,10/1/82,
444123,Stendal,STENDAL,Populated Place,Pike,125,38.2667177,-87.1444478,2/14/79,
444129,Stephens Crossing,STEPHENS CROSSING,Populated Place,Fountain,45,40.1608723,-87.1808423,2/14/79,
2107252,Sterling Green,STERLING GREEN,Populated Place,Hamilton,57,39.9769444,-85.9963889,2/16/07,
444132,Sterling Heights,STERLING HEIGHTS,Populated Place,Marion,97,39.7425444,-86.284157,2/14/79,
450390,Steuben County,STEUBEN COUNTY,Civil,Steuben,151,41.6438678,-85.0007651,2/14/79,1/8/13
444135,Steubenville,STEUBENVILLE,Populated Place,Steuben,151,41.5322726,-85.0227436,2/14/79,
444139,Stevenson,STEVENSON,Populated Place,Warrick,173,38.01671,-87.4333446,2/14/79,11/19/14
2106874,Stevenson Mill,STEVENSON MILL,Populated Place,Hamilton,57,39.985,-86.0219444,2/16/07,
444145,Stewart,STEWART,Populated Place,Warren,171,40.3600365,-87.4725169,2/14/79,
